Player Name,Rounds,Fairway Percentage,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
Andrew Svoboda,46.0,60.91,290.1,65.91,29.7,52.96,71.747,89,0,0,0.067,-0.562,-0.027000000000000003,-0.295,-0.308,77219.0
Martin Laird,68.0,60.78,293.4,63.64,29.5,56.18,71.029,809,1,2,-0.127,0.009000000000000001,0.389,-0.195,-0.058,1755393.0
Josh Teater,86.0,60.77,293.7,66.53,29.46,53.44,70.904,682,0,3,0.022,0.338,0.365,0.083,-0.133,1332652.0
Chad Campbell,78.0,60.7,288.9,67.03,29.58,58.76,71.234,330,0,1,-0.249,-0.044,-0.28600000000000003,0.525,-0.033,510661.0
Brian Harman,89.0,60.64,287.5,62.61,28.54,58.74,71.29,578,0,2,0.147,-0.29600000000000004,0.316,-0.856,0.096,909759.0
John Senden,79.0,60.57,289.3,65.95,29.96,53.97,70.97,458,0,0,-0.138,0.078,0.344,-0.258,0.13,667027.0
Ben Curtis,59.0,60.55,274.9,63.84,29.67,54.99,71.531,251,0,0,0.211,-0.248,-0.632,-0.034,0.208,372543.0
John Merrick,79.0,60.51,284.3,66.53,29.27,56.51,70.736,909,1,2,0.063,0.517,0.038,0.365,0.051,1969478.0
Derek Ernst,58.0,60.49,291.5,63.89,29.86,49.34,72.271,598,1,1,-0.21600000000000005,-1.075,0.231,-0.564,-0.526,1330856.0
Ricky Barnes,74.0,60.31,289.4,70.48,30.29,53.23,71.34100000000002,342,0,0,-0.584,-0.278,-0.181,0.7140000000000001,-0.227,553878.0
Robert Karlsson,56.0,60.19,287.2,63.14,29.67,57.39,71.482,236,0,1,-0.337,-0.28600000000000003,-0.217,0.125,0.14300000000000002,444238.0
Steve LeBrun,66.0,60.16,294.1,67.47,29.71,57.58,71.551,270,0,0,-0.181,-0.398,0.248,-0.28,-0.185,337157.0
Henrik Norlander,70.0,60.13,295.0,67.4,29.75,55.14,71.36,229,0,0,-0.16,-0.254,0.166,-0.105,-0.155,401958.0
Charl Schwartzel,69.0,59.87,296.1,65.85,29.01,55.02,69.65100000000001,871,0,4,0.301,1.268,0.195,0.711,0.061,2256723.0
Charlie Beljan,62.0,59.86,295.4,64.61,29.98,52.66,71.839,459,0,1,-0.205,-0.524,0.424,-0.4370000000000001,-0.306,916229.0
Greg Owen,73.0,59.76,292.8,65.73,29.85,54.79,71.554,336,0,0,-0.669,-0.615,0.064,-0.045,0.036000000000000004,442198.0
Lee Williams,62.0,59.76,275.6,61.67,28.82,64.25,71.792,134,0,0,-0.4270000000000001,-0.79,-0.514,-0.23,0.38,133755.0
Rory Sabbatini,86.0,59.72,293.1,67.75,29.28,57.77,70.51100000000002,553,0,5,-0.274,0.469,0.273,0.468,0.002,1327822.0
Chris Kirk,89.0,59.65,289.0,65.92,28.26,65.38,70.206,904,0,3,0.456,0.962,-0.213,0.62,0.099,1728616.0
Charley Hoffman,84.0,59.57,294.0,65.48,29.05,53.83,70.497,793,0,5,0.128,0.578,0.333,0.262,-0.145,1582423.0
Robert Streb,75.0,59.57,297.7,65.57,29.27,57.95,71.089,359,0,0,0.0,-0.231,0.16399999999999998,-0.398,0.003,454871.0
Kyle Stanley,71.0,59.54,298.1,67.37,30.45,53.72,71.842,662,0,3,-0.6829999999999999,-0.332,0.64,0.419,-0.708,1462943.0
Carl Pettersson,82.0,59.43,290.2,62.22,29.08,54.6,71.273,439,0,1,-0.028,-0.129,0.026,-0.252,0.126,738143.0
Cameron Percy,68.0,59.28,293.6,65.74,29.14,60.44,71.10600000000002,230,0,0,0.121,-0.16699999999999998,0.001,-0.198,-0.092,277336.0
David Lynn,70.0,59.27,277.9,62.48,28.7,60.52,71.016,716,0,2,0.4320000000000001,0.361,-0.229,-0.16399999999999998,0.32299999999999995,1633253.0
Bud Cauley,67.0,59.16,287.5,63.76,29.44,53.04,71.445,343,0,0,-0.57,-0.247,-0.063,0.238,0.14800000000000002,443698.0
Matt Every,89.0,58.94,288.1,65.54,29.01,56.52,71.023,545,0,3,-0.092,0.293,0.32299999999999995,0.29600000000000004,-0.234,1188867.0
Matt Kuchar,93.0,58.93,284.9,65.84,28.64,63.55,69.561,2293,2,7,0.398,1.398,-0.01,0.731,0.278,5616808.0
Marc Leishman,77.0,58.77,286.6,65.08,29.25,57.64,70.532,648,0,4,0.08,0.318,-0.099,0.345,-0.009000000000000001,1491359.0
Scott Stallings,79.0,58.73,295.7,64.63,29.0,55.07,71.135,816,0,4,0.146,-0.235,0.389,-0.379,-0.392,1622627.0
Bubba Watson,76.0,58.73,303.7,69.41,29.85,54.48,70.27600000000001,830,0,3,-0.096,1.069,0.937,0.292,-0.065,1759276.0
Johnson Wagner,64.0,58.69,278.6,64.35,29.82,56.36,72.013,430,0,2,0.271,-0.946,-0.461,-0.32,-0.436,801955.0
Harris English,95.0,58.65,295.2,66.02,28.95,56.11,70.438,1134,1,4,0.477,0.613,0.115,0.098,-0.077,2201167.0
James Hahn,78.0,58.58,293.3,64.71,28.8,55.96,71.222,480,0,2,0.002,-0.067,0.044,-0.079,-0.034,853507.0
John Rollins,77.0,58.56,295.6,67.43,29.36,57.71,70.779,696,0,2,-0.243,0.227,0.16399999999999998,0.409,-0.103,1164049.0
Camilo Villegas,79.0,58.56,291.8,66.74,29.13,56.12,70.586,450,0,2,-0.149,0.458,-0.183,0.885,-0.095,709677.0
Stephen Ames,49.0,58.53,280.7,61.11,28.53,59.18,71.454,182,0,0,0.713,-0.584,-0.662,-0.488,-0.147,188987.0
Scott Gardiner,61.0,58.52,288.4,64.12,29.66,51.97,72.082,161,0,0,-0.33,-0.979,0.069,-0.527,-0.19,219645.0
Sangmoon Bae,83.0,58.39,285.3,63.72,28.8,51.85,71.111,838,1,2,0.371,-0.116,0.053,-0.165,-0.376,1714640.0
Padraig Harrington,52.0,58.39,288.3,60.88,29.24,56.52,71.017,345,0,3,-0.131,-0.08900000000000001,-0.345,0.067,0.321,711244.0
Brad Fritsch,81.0,58.06,297.0,66.59,29.34,55.29,71.085,350,0,1,-0.212,-0.046,0.005,0.313,-0.152,452184.0
Jason Day,86.0,58.03,299.3,64.93,28.63,61.39,69.732,1284,0,6,0.37,0.976,0.452,-0.013,0.16699999999999998,3625030.0
Alistair Presnell,59.0,58.01,284.6,62.28,29.37,57.36,71.95100000000002,140,0,0,-0.02,-1.03,-0.5479999999999999,-0.585,0.123,163134.0
Rory McIlroy,56.0,57.92,302.2,65.45,28.85,54.68,70.288,777,0,5,-0.093,0.985,0.624,0.42,0.032,1802443.0
Robert Allenby,58.0,57.87,284.9,62.4,29.64,52.77,72.056,129,0,1,-0.337,-0.8590000000000001,-0.733,0.29600000000000004,-0.085,204272.0
Jeff Overton,78.0,57.83,292.4,64.89,28.77,59.23,70.863,484,0,2,0.315,0.327,0.29600000000000004,0.099,-0.384,721723.0
Ernie Els,63.0,57.72,289.6,61.74,28.98,58.08,70.491,571,0,1,-0.136,0.308,0.11,0.191,0.14300000000000002,1173761.0
Morgan Hoffmann,64.0,57.72,295.4,64.67,28.67,57.99,70.613,444,0,3,0.193,0.318,0.227,-0.344,0.242,871003.0
Ryan Palmer,79.0,57.69,301.5,66.24,28.84,55.63,70.167,801,0,4,0.333,0.883,0.411,0.461,-0.32299999999999995,1521592.0
Gary Woodland,94.0,57.6,303.8,66.98,29.34,54.58,70.733,683,1,1,0.062,0.459,0.331,0.459,-0.392,1915732.0
Eric Meierdierks,48.0,57.5,301.9,66.55,30.52,50.54,72.414,72,0,0,-0.978,-1.476,0.316,-0.314,-0.501,58029.0
Andres Romero,63.0,57.35,293.1,61.3,28.58,57.91,71.256,430,0,2,0.117,-0.2,-0.05,-0.4370000000000001,0.17,718507.0
Phil Mickelson,78.0,57.3,287.9,66.67,28.56,58.55,69.742,2166,2,6,0.6609999999999999,1.436,0.021,0.494,0.26,5495793.0
Stewart Cink,71.0,57.19,290.0,67.76,29.99,53.16,70.633,568,0,3,-0.238,0.416,-0.264,0.975,-0.058,1052712.0
Erik Compton,74.0,56.89,292.7,65.09,29.01,61.51,71.01100000000002,422,0,1,0.234,-0.193,0.012,-0.363,-0.076,651660.0
Jonas Blixt,76.0,56.54,283.7,60.89,28.39,61.5,71.11,912,1,2,0.312,-0.403,-0.227,-0.882,0.394,2027517.0
Tommy Gainey,84.0,56.34,291.0,61.04,29.07,53.99,71.892,324,0,1,0.08900000000000001,-0.7809999999999999,-0.098,-0.361,-0.411,520479.0
Peter Hanson,45.0,56.31,295.3,61.24,28.67,58.33,70.368,356,0,1,0.484,0.508,-0.306,0.192,0.138,610178.0
Freddie Jacobson,63.0,56.26,287.3,61.67,28.5,59.66,70.108,659,0,3,0.449,1.075,0.075,0.304,0.247,1236722.0
Ángel Cabrera,73.0,56.19,294.0,64.99,29.73,55.43,70.89699999999998,826,0,2,0.069,0.063,0.294,-0.241,-0.059,1791183.0
Patrick Reed,83.0,56.13,292.0,63.79,28.6,60.44,70.807,1062,1,5,0.35,0.122,0.08900000000000001,-0.327,0.011,1961519.0
Sean O'Hair,56.0,55.66,299.7,62.0,29.75,52.74,72.107,183,0,0,-0.277,-1.022,0.029,-0.5760000000000001,-0.198,268614.0
Ryo Ishikawa,72.0,55.48,291.3,66.03,29.81,53.27,71.515,298,0,1,-0.6829999999999999,-0.547,0.11,0.191,-0.165,424541.0
Michael Bradley,56.0,55.46,285.3,66.13,30.17,53.0,72.345,74,0,0,-0.45,-1.319,-1.058,0.257,-0.068,79107.0
Troy Matteson,68.0,55.39,294.1,64.81,29.11,59.33,71.889,194,0,0,0.003,-0.61,-0.206,-0.583,0.175,245090.0
Robert Garrigus,69.0,55.37,302.4,66.15,29.62,48.74,71.058,601,0,2,-0.4370000000000001,0.116,0.509,0.5710000000000001,-0.528,1132355.0
Mike Weir,60.0,55.07,270.5,56.9,28.07,59.11,71.643,173,0,0,0.28800000000000003,-0.7709999999999999,-1.338,-0.12,0.399,194510.0
Shawn Stefani,63.0,54.97,297.2,63.67,29.0,58.5,71.11399999999998,333,0,2,0.338,-0.235,-0.11,-0.308,-0.155,511399.0
Casey Wittenberg,72.0,54.61,280.5,62.14,29.0,60.59,71.65899999999998,199,0,1,0.254,-0.62,-1.071,-0.067,0.263,425395.0
James Driscoll,76.0,53.89,287.1,63.81,28.51,59.7,70.888,524,0,2,0.65,0.389,-0.422,0.022,0.139,821101.0
Nicolas Colsaerts,50.0,53.8,305.7,66.78,30.74,49.82,71.08800000000002,353,0,3,-0.579,-0.268,0.552,0.322,-0.563,720164.0
Martin Flores,83.0,53.67,300.4,65.53,28.92,62.91,70.676,552,0,2,0.08,0.426,0.136,0.092,0.118,805597.0
Scott Piercy,78.0,53.57,298.2,62.3,29.12,53.24,71.273,773,0,4,-0.184,-0.083,0.14400000000000002,-0.038,-0.006,1830084.0
Tag Ridings,69.0,53.38,299.6,65.81,29.31,57.5,71.16199999999998,295,0,1,0.053,-0.171,-0.054000000000000006,-0.174,0.003,428922.0
Dustin Johnson,71.0,53.36,305.8,66.75,29.4,53.22,70.115,1226,1,5,-0.101,0.805,0.332,0.6629999999999999,-0.09,2963214.0
Jason Kokrak,78.0,53.17,303.2,65.67,28.96,58.3,70.92399999999998,521,0,3,-0.119,0.19,0.079,0.201,0.029,1267525.0
Charles Howell III,87.0,53.11,294.8,66.73,28.66,64.83,70.27199999999999,996,0,5,0.438,0.862,0.133,-0.084,0.374,1877389.0
Steven Bowditch,67.0,53.04,300.2,61.97,28.48,62.47,71.335,400,0,1,-0.046,-0.329,0.041,-0.6409999999999999,0.316,697775.0
Tim Herron,45.0,52.24,283.6,59.75,28.82,56.44,71.479,190,0,0,-0.041,-0.338,-0.208,-0.285,0.197,302570.0
Jimmy Walker,84.0,52.18,298.5,66.07,28.87,60.62,70.332,996,0,5,0.276,0.93,0.08199999999999999,0.407,0.16399999999999998,2117570.0
Bobby Gates,49.0,51.59,296.2,62.84,29.58,55.15,72.59,144,0,1,0.011,-1.398,-0.58,-0.498,-0.331,320248.0
Seung-Yul Noh,71.0,51.5,298.8,64.26,29.52,53.36,71.625,226,0,1,-0.463,-0.472,-0.162,-0.163,0.315,391763.0
Aaron Baddeley,68.0,50.71,288.5,58.0,27.8,57.72,71.503,401,0,2,0.6609999999999999,-0.319,-0.603,-0.669,0.293,721024.0
Luke List,65.0,45.58,306.3,62.39,29.39,54.0,72.444,202,0,0,-0.267,-1.344,-0.447,-0.5329999999999999,-0.097,264401.0
Jerry Kelly,84.0,73.0,276.1,65.63,29.18,59.39,70.955,385,0,0,-0.077,-0.067,-0.018000000000000002,-0.218,0.245,645701.0
Heath Slocum,93.0,71.69,278.9,67.84,29.87,58.33,70.911,365,0,0,-0.5539999999999999,-0.035,0.248,0.4270000000000001,-0.158,518198.0
Tim Clark,60.0,71.6,276.7,64.26,29.33,58.03,70.697,707,0,2,-0.121,0.301,0.285,0.151,-0.014,1407028.0
Jim Furyk,85.0,70.71,280.0,68.19,29.05,63.83,69.304,1284,0,5,0.423,1.7519999999999998,0.225,0.83,0.275,3623805.0
Graeme McDowell,55.0,70.11,285.5,66.26,29.02,51.83,70.229,1037,0,4,-0.282,0.3720000000000001,0.49,0.6409999999999999,-0.478,2408279.0
David Toms,60.0,69.75,275.5,66.09,29.22,61.86,70.74,623,0,4,-0.141,0.191,0.131,0.012,0.189,1658428.0
Ben Curtis,62.0,69.7,274.8,68.87,29.36,58.46,70.538,997,1,3,0.505,0.906,-0.044,0.408,0.036000000000000004,2494153.0
Chris DiMarco,83.0,69.24,273.0,60.55,28.59,56.86,71.488,316,0,1,-0.113,-0.477,-0.371,-0.073,0.079,468298.0
Gary Christian,91.0,68.95,281.9,66.99,29.53,55.25,70.82,422,0,1,-0.077,0.149,0.17,0.124,-0.067,616457.0
Richard Lee,71.0,68.72,285.6,68.29,29.37,54.99,70.809,262,0,0,0.189,0.179,0.106,-0.187,0.071,547733.0
John Huh,99.0,68.69,288.3,66.44,29.15,55.52,70.384,1123,1,4,0.16699999999999998,0.564,0.391,0.031,-0.025,2692113.0
Mark Wilson,84.0,68.62,276.0,64.03,29.36,57.82,71.375,986,1,2,-0.102,-0.245,-0.255,0.043,0.069,2144780.0
Chez Reavie,83.0,68.57,282.5,66.13,29.86,56.52,71.334,327,0,0,-0.206,-0.045,0.125,0.136,-0.101,580617.0
Zach Johnson,95.0,68.53,281.1,64.95,28.45,60.37,69.821,2019,2,6,0.568,1.197,0.112,0.342,0.17600000000000002,4504244.0
Colt Knost,79.0,68.0,272.5,62.12,29.14,55.24,71.798,390,0,2,0.184,-0.981,-0.5660000000000001,-0.545,-0.053,848197.0
John Mallinger,74.0,67.93,281.4,66.51,29.39,58.77,70.699,543,0,2,-0.086,0.218,-0.086,0.184,0.206,1146852.0
Hunter Mahan,88.0,67.74,293.1,68.97,29.9,53.71,70.346,1739,2,4,-0.109,0.541,0.4,0.3720000000000001,-0.122,4019193.0
Brian Davis,91.0,67.24,277.1,63.47,28.61,58.92,70.807,728,0,4,0.37,0.594,-0.012,0.146,0.09,1318032.0
Jeff Maggert,83.0,67.16,285.3,65.66,29.41,58.48,70.883,433,0,1,-0.127,0.03,0.287,0.084,-0.214,682742.0
Russell Knox,72.0,67.03,285.8,69.36,29.64,58.24,70.905,164,0,0,0.0,0.179,0.049,0.025,0.105,512584.0
Jason Dufner,83.0,66.9,292.4,69.17,29.07,62.42,69.456,2110,2,8,0.153,1.446,0.5529999999999999,0.519,0.222,4869304.0
Billy Horschel,63.0,66.58,290.2,68.79,29.42,59.87,70.494,289,0,1,-0.068,0.391,0.546,0.028,-0.116,486177.0
Tom Gillis,75.0,66.09,289.0,63.85,28.67,58.4,70.812,511,0,1,0.217,0.339,0.207,-0.274,0.189,1238058.0
John Senden,81.0,65.93,291.0,68.59,29.44,57.37,70.05,867,0,5,0.039,1.0,0.503,0.473,-0.016,1916651.0
Kevin Na,80.0,65.91,281.5,62.03,28.39,61.3,70.634,866,0,6,0.193,0.445,-0.255,0.301,0.206,2029943.0
Kris Blanks,65.0,65.84,284.5,66.84,29.89,54.71,71.20100000000002,297,0,0,-0.608,-0.061,0.192,0.5579999999999999,-0.203,390059.0
Blake Adams,107.0,65.83,288.4,65.91,29.35,56.01,70.586,599,0,2,0.232,0.35600000000000004,0.237,-0.055,-0.057,1234345.0
Justin Rose,69.0,65.82,290.9,70.34,29.41,61.98,69.54899999999999,1426,1,7,-0.122,1.64,0.355,0.84,0.5670000000000001,4290930.0
Ryan Moore,89.0,65.75,287.6,66.35,28.87,56.77,70.3,635,0,4,0.424,0.847,0.163,0.27,-0.009000000000000001,2858944.0
Ken Duke,104.0,65.69,282.6,64.61,28.68,60.91,70.376,776,0,6,0.349,0.654,0.019,0.309,-0.023,1511628.0
Chris Couch,61.0,65.49,293.8,63.65,28.81,58.29,70.977,242,0,0,0.083,0.125,0.377,-0.131,-0.205,335848.0
Stuart Appleby,75.0,65.45,283.3,64.79,29.08,60.44,71.095,287,0,0,0.154,-0.128,-0.003,-0.4370000000000001,0.158,377559.0
Brian Harman,101.0,65.44,290.3,63.92,28.79,58.99,70.821,493,0,0,0.132,0.199,0.337,-0.37,0.101,1146448.0
Roberto Castro,92.0,65.36,290.6,68.41,29.62,58.49,70.434,477,0,1,0.048,0.591,0.244,0.03,0.269,755095.0
Will Claxton,99.0,65.36,290.4,69.06,29.56,56.9,70.369,530,0,2,-0.16699999999999998,0.512,0.524,0.318,-0.163,780969.0
Billy Mayfair,90.0,65.2,286.8,64.02,29.48,61.76,70.94800000000002,393,0,1,-0.205,-0.077,0.08,-0.083,0.131,619961.0
Luke Donald,63.0,65.16,280.1,64.96,28.63,62.66,69.687,1294,1,6,0.818,1.641,-0.188,0.5820000000000001,0.43,3512024.0
Boo Weekley,74.0,65.15,296.8,69.53,30.5,53.04,70.96600000000002,365,0,2,-1.055,-0.08199999999999999,0.6679999999999999,0.466,-0.162,848347.0
Ian Poulter,57.0,65.13,285.0,61.61,28.39,64.34,70.176,698,0,4,0.103,0.564,0.18600000000000005,0.068,0.207,1715271.0
Kevin Stadler,85.0,65.09,292.9,67.75,29.64,58.61,70.525,620,0,3,-0.263,0.439,0.35100000000000003,0.711,-0.359,1546036.0
Gavin Coles,72.0,65.08,271.2,64.23,28.86,59.76,71.39699999999998,184,0,0,0.591,-0.289,-0.6759999999999999,-0.008,-0.196,247561.0
Matt Kuchar,86.0,65.06,286.2,65.38,28.51,62.43,69.477,1600,1,8,0.472,1.382,0.11,0.49,0.309,3903065.0
Jason Bohn,81.0,65.0,279.2,64.59,29.25,56.07,71.248,363,0,2,-0.037000000000000005,-0.18,-0.11,0.128,-0.162,795549.0
Bo Van Pelt,84.0,64.79,296.1,67.07,28.81,55.69,69.718,1175,0,8,0.542,1.4369999999999998,0.45,0.665,-0.22,3043509.0
Scott Dunlap,57.0,64.66,281.4,67.21,30.22,58.47,71.653,77,0,0,-0.688,-0.6,0.062,0.252,-0.226,230220.0
D.A. Points,88.0,64.66,284.0,66.48,29.48,56.5,70.946,714,0,3,-0.109,0.284,0.067,0.329,-0.003,1533361.0
John Merrick,83.0,64.46,293.3,69.13,30.01,54.9,70.70100000000002,572,0,2,-0.193,0.191,0.202,0.23,-0.047,1084628.0
Rickie Fowler,84.0,64.43,293.2,64.99,29.17,56.79,70.60600000000002,1246,1,5,-0.202,0.518,0.458,0.228,0.034,3066293.0
Cameron Tringale,88.0,64.41,290.4,66.6,29.58,58.79,71.023,689,0,4,0.102,0.35600000000000004,0.195,0.056,0.003,1225737.0
Ben Crane,73.0,64.36,286.8,64.81,28.75,57.24,70.708,849,0,4,0.4320000000000001,0.591,0.102,-0.138,0.195,1701365.0
John Rollins,81.0,64.25,295.4,66.16,29.48,58.0,70.618,732,0,5,-0.034,0.431,0.627,-0.269,0.107,1489155.0
"Ted Potter, Jr.",77.0,64.18,284.5,63.32,29.33,55.6,71.71,647,1,1,0.073,-0.823,-0.191,-0.277,-0.428,1383170.0
Henrik Stenson,51.0,64.13,289.5,65.37,29.3,59.04,70.23899999999999,394,0,1,0.105,0.915,0.343,0.297,0.16899999999999998,791107.0
K.J. Choi,71.0,64.08,282.3,63.57,29.3,54.68,70.88600000000002,597,0,2,-0.344,0.255,0.064,0.153,0.382,969057.0
Tiger Woods,69.0,63.93,297.4,67.58,28.91,63.17,68.904,2269,3,6,0.339,2.31,0.5529999999999999,1.224,0.194,6133158.0
Bill Haas,79.0,63.62,292.2,65.17,29.33,60.74,70.484,1181,1,3,0.103,0.6679999999999999,0.472,-0.18,0.273,2349951.0
Alexandre Rocha,62.0,63.47,284.6,66.87,30.18,53.59,72.039,183,0,1,-0.232,-0.856,-0.083,-0.221,-0.32,614658.0
Brendan Steele,77.0,63.44,288.8,65.3,30.03,55.48,71.887,334,0,3,-0.112,-0.517,0.084,-0.376,-0.112,840965.0
Brendon de Jonge,115.0,63.42,288.8,69.17,29.44,58.6,70.137,815,0,2,0.14400000000000002,1.083,0.185,0.754,0.0,2015252.0
Nick O'Hern,78.0,63.34,268.9,63.29,29.3,58.49,71.579,250,0,1,-0.392,-0.489,-0.86,0.34,0.424,489375.0
Steve Stricker,73.0,63.31,285.4,68.33,29.06,60.15,69.865,1456,1,7,0.134,1.295,0.116,0.898,0.147,3420021.0
David Mathis,83.0,63.22,278.1,61.04,28.58,57.78,71.333,322,0,1,0.338,-0.105,-0.203,-0.239,-0.002,736765.0
J.J. Henry,93.0,63.18,288.1,68.24,29.91,57.61,70.939,713,1,3,-0.054000000000000006,0.255,0.051,0.126,0.133,1297802.0
Rod Pampling,88.0,62.72,288.8,64.93,29.5,57.23,71.038,398,0,1,-0.153,-0.02,0.061,-0.131,0.203,620893.0
Kyle Thompson,51.0,62.65,284.2,64.78,30.13,48.99,72.296,44,0,0,-1.209,-1.398,-0.204,0.204,-0.189,45460.0
Brandt Jobe,57.0,62.48,299.2,64.68,29.32,53.71,71.064,245,0,1,0.257,0.053,0.198,-0.222,-0.18,344332.0
Louis Oosthuizen,65.0,62.41,299.5,68.78,29.46,55.37,69.707,928,0,3,-0.004,0.976,0.496,0.478,0.006,3460995.0
Steve Wheatcroft,56.0,62.37,286.9,66.22,29.64,56.91,71.584,92,0,0,0.04,-0.506,0.001,-0.294,-0.253,135196.0
Pat Perez,81.0,62.33,291.5,65.05,28.72,61.77,70.378,603,0,1,0.16,0.763,0.099,0.272,0.232,1064053.0
Johnson Wagner,88.0,62.32,284.0,65.91,29.4,56.85,70.899,1181,1,4,0.34600000000000003,0.385,-0.027000000000000003,0.376,-0.31,2225007.0
Chris Stroud,86.0,62.31,286.6,63.37,28.88,61.55,70.878,484,0,2,0.08199999999999999,0.121,-0.236,-0.049,0.325,903570.0
David Hearn,95.0,62.25,286.7,66.32,29.12,61.11,70.80199999999998,432,0,1,0.261,0.261,-0.022,-0.21,0.231,1012575.0
Charley Hoffman,88.0,62.23,295.5,66.35,29.58,51.41,71.139,628,0,2,-0.48,0.087,0.334,0.35600000000000004,-0.123,1276663.0
Rocco Mediate,70.0,62.22,280.7,64.84,29.09,61.23,71.218,195,0,0,-0.012,-0.108,-0.106,-0.09,0.1,242354.0
Roland Thatcher,55.0,62.19,288.9,67.8,29.98,50.0,71.646,188,0,1,-0.514,-1.158,-0.156,0.01,-0.498,396801.0
Lee Westwood,60.0,62.17,298.1,69.75,30.06,48.3,70.084,713,0,5,-0.359,0.784,0.628,0.6809999999999999,-0.166,3016569.0
Brian Gay,91.0,62.1,277.7,62.71,28.13,64.38,70.767,424,0,2,0.7040000000000001,0.14800000000000002,-0.364,-0.486,0.293,960658.0
Geoff Ogilvy,73.0,62.01,290.1,63.66,28.74,62.63,70.436,624,0,1,0.238,0.691,0.158,0.168,0.127,1255223.0
Camilo Villegas,79.0,62.01,290.3,69.55,29.92,54.5,71.079,267,0,0,-0.343,-0.174,0.08,0.208,-0.117,491729.0
Greg Chalmers,88.0,62.0,282.0,59.83,27.93,62.0,70.417,589,0,0,0.506,0.642,-0.335,0.012,0.459,1166627.0
Daniel Summerhays,81.0,61.93,289.3,67.68,29.55,56.03,70.722,567,0,4,-0.053,0.126,0.2,-0.066,0.045,1111522.0
Jeff Overton,101.0,61.91,292.0,66.32,28.7,59.35,70.197,667,0,2,0.293,0.883,0.434,0.236,-0.08,1563670.0
Stephen Ames,54.0,61.88,283.7,62.18,29.48,56.5,71.51100000000002,142,0,0,-0.255,-0.906,-0.277,-0.277,-0.097,193686.0
Hunter Haas,69.0,61.82,287.6,63.14,28.97,55.02,71.205,251,0,1,0.011,-0.109,0.123,-0.02,-0.223,399364.0
Kyle Reifers,86.0,61.7,290.0,67.41,29.76,56.96,71.16,311,0,0,0.021,0.058,0.056,0.056,-0.07400000000000001,448960.0
Cameron Beckman,81.0,61.67,285.2,65.3,29.88,52.81,71.726,154,0,0,-0.353,-0.6890000000000001,-0.226,0.058,-0.16699999999999998,287506.0
Keegan Bradley,90.0,61.65,302.7,66.54,28.88,57.55,69.984,1670,1,5,0.33,1.122,0.68,0.238,-0.127,3910658.0
Charlie Wi,86.0,61.65,285.6,59.69,28.24,59.13,70.697,901,0,3,0.279,0.28300000000000003,-0.197,-0.229,0.43,1845397.0
Kevin Streelman,89.0,61.63,292.8,66.22,29.34,58.22,70.821,424,0,3,-0.054000000000000006,0.268,0.11,0.184,0.028,893736.0
Vijay Singh,99.0,61.62,295.4,66.22,29.41,59.3,70.156,669,0,3,-0.404,0.763,0.435,0.52,0.212,1586305.0
Bryce Molder,83.0,61.59,277.5,64.91,28.91,61.32,71.028,495,0,1,0.6659999999999999,0.321,-0.632,0.1,0.188,1166115.0
Webb Simpson,77.0,61.47,288.6,67.47,28.79,58.65,70.04,1424,1,6,0.211,1.123,0.222,0.319,0.371,3436758.0
Charl Schwartzel,56.0,61.41,295.8,62.65,28.74,58.95,70.281,519,0,2,0.084,0.925,0.35600000000000004,0.445,0.039,1138844.0
Dicky Pride,62.0,61.38,285.9,64.51,29.0,57.39,70.87100000000002,586,0,3,0.13,-0.09,-0.287,0.002,0.064,1259712.0
D.J. Trahan,73.0,61.33,292.2,65.94,29.91,53.43,71.563,243,0,1,-0.579,-0.726,0.08800000000000001,-0.085,-0.15,611142.0
Josh Teater,97.0,61.3,298.6,67.5,29.53,56.07,70.953,506,0,3,-0.209,0.128,0.57,-0.231,-0.001,1011430.0
Tom Pernice Jr.,62.0,61.26,273.9,61.69,29.09,56.25,72.137,139,0,1,-0.318,-1.127,-0.921,-0.097,0.209,189907.0
Sergio Garcia,57.0,61.15,292.4,64.98,28.66,58.36,69.928,935,1,2,0.4,1.104,0.34600000000000003,0.075,0.28300000000000003,2510116.0
George McNeill,85.0,61.14,288.8,63.03,29.17,57.33,71.01100000000002,599,1,1,0.238,0.013,-0.149,-0.023,-0.053,1119535.0
Arjun Atwal,79.0,61.12,285.1,63.85,29.23,55.37,71.634,181,0,0,-0.217,-0.66,-0.132,-0.227,-0.084,348770.0
Kevin Kisner,69.0,61.1,287.9,62.48,28.75,59.47,71.342,248,0,1,0.303,-0.139,0.106,-0.6509999999999999,0.103,346216.0
Y.E. Yang,64.0,61.06,284.9,58.51,28.5,57.67,71.005,351,0,0,0.516,-0.146,-0.118,-0.35200000000000004,-0.192,454276.0
Rory Sabbatini,84.0,61.04,287.4,62.24,28.81,58.67,71.125,602,0,2,-0.37,-0.014,0.247,-0.021,0.129,1128820.0
Matt Every,80.0,60.89,285.5,66.23,28.92,58.44,70.789,711,0,5,0.096,0.613,-0.051,0.377,0.191,1972166.0
Bob Estes,78.0,60.72,285.2,62.39,28.59,60.98,70.418,458,0,1,0.07400000000000001,0.362,-0.454,0.396,0.34700000000000003,1009769.0
